combattre	combattons	V;PRES;PL;1P
combattre	combattez	V;PRES;PL;2P
combattre	combattent	V;PRES;PL;3P
commander	commander	V;INF
commander	commandant	V;PRES;GER
commander	commandé	V;PST;PP
commander	commande	V;PRES;SG;1P
commander	commandes	V;PRES;SG;2P
commander	commande	V;PRES;SG;3P
commander	commandons	V;PRES;PL;1P
commander	commandez	V;PRES;PL;2P
commander	commandent	V;PRES;PL;3P
commencer	commencer	V;INF
commencer	commençant	V;PRES;GER
commencer	commencé	V;PST;PP
commencer	commence	V;PRES;SG;1P
commencer	commences	V;PRES;SG;2P
commencer	commence	V;PRES;SG;3P
commencer	commençons	V;PRES;PL;1P
commencer	commencez	V;PRES;PL;2P
commencer	commencent	V;PRES;PL;3P
comparaître	comparaître	V;INF
comparaître	comparaissant	V;PRES;GER
comparaître	comparu	V;PST;PP
comparaître	comparais	V;PRES;SG;1P
comparaître	comparais	V;PRES;SG;2P
comparaître	comparaît	V;PRES;SG;3P
comparaître	comparaissons	V;PRES;PL;1P
comparaître	comparaissez	V;PRES;PL;2P
comparaître	comparaissent	V;PRES;PL;3P
comparer	comparer	V;INF
comparer	comparant	V;PRES;GER
comparer	comparé	V;PST;PP
comparer	compare	V;PRES;SG;1P
comparer	compares	V;PRES;SG;2P
comparer	compare	V;PRES;SG;3P
comparer	comparons	V;PRES;PL;1P
comparer	comparez	V;PRES;PL;2P
comparer	comparent	V;PRES;PL;3P
compléter	compléter	V;INF
compléter	complétant	V;PRES;GER
compléter	complété	V;PST;PP
compléter	complète	V;PRES;SG;1P
compléter	complètes	V;PRES;SG;2P
compléter	complète	V;PRES;SG;3P
compléter	complétons	V;PRES;PL;1P
compléter	complétez	V;PRES;PL;2P
compléter	complètent	V;PRES;PL;3P
comprendre	comprendre	V;INF
comprendre	comprenant	V;PRES;GER
comprendre	compris	V;PST;PP
comprendre	comprends	V;PRES;SG;1P
comprendre	comprends	V;PRES;SG;2P
comprendre	comprend	V;PRES;SG;3P
comprendre	comprenons	V;PRES;PL;1P
comprendre	comprenez	V;PRES;PL;2P
comprendre	comprennent	V;PRES;PL;3P
compter	compter	V;INF
compter	comptant	V;PRES;GER
compter	compté	V;PST;PP
compter	compte	V;PRES;SG;1P
compter	comptes	V;PRES;SG;2P
compter	compte	V;PRES;SG;3P
compter	comptons	V;PRES;PL;1P
compter	comptez	V;PRES;PL;2P
compter	comptent	V;PRES;PL;3P
concerner	concerner	V;INF
concerner	concernant	V;PRES;GER
concerner	concerné	V;PST;PP
concerner	concerne	V;PRES;SG;1P
concerner	concernes	V;PRES;SG;2P
concerner	concerne	V;PRES;SG;3P
concerner	concernons	V;PRES;PL;1P
concerner	concernez	V;PRES;PL;2P
concerner	concernent	V;PRES;PL;3P
concevoir	concevoir	V;INF
concevoir	concevant	V;PRES;GER
concevoir	conçu	V;PST;PP
concevoir	conçois	V;PRES;SG;1P
concevoir	conçois	V;PRES;SG;2P
concevoir	conçoit	V;PRES;SG;3P
concevoir	concevons	V;PRES;PL;1P
concevoir	concevez	V;PRES;PL;2P
concevoir	conçoivent	V;PRES;PL;3P
conclure	conclure	V;INF
conclure	concluant	V;PRES;GER
conclure	conclu	V;PST;PP
conclure	conclus	V;PRES;SG;1P
conclure	conclus	V;PRES;SG;2P
conclure	conclut	V;PRES;SG;3P
conclure	concluons	V;PRES;PL;1P
conclure	concluez	V;PRES;PL;2P
conclure	concluent	V;PRES;PL;3P
conduire	conduire	V;INF
conduire	conduisant	V;PRES;GER
conduire	conduit	V;PST;PP
conduire	conduis	V;PRES;SG;1P
conduire	conduis	V;PRES;SG;2P
conduire	conduit	V;PRES;SG;3P
conduire	conduisons	V;PRES;PL;1P
conduire	conduisez	V;PRES;PL;2P
conduire	conduisent	V;PRES;PL;3P
confondre	confondre	V;INF
confondre	confondant	V;PRES;GER
confondre	confondu	V;PST;PP
confondre	confonds	V;PRES;SG;1P
confondre	confonds	V;PRES;SG;2P
confondre	confond	V;PRES;SG;3P
confondre	confondons	V;PRES;PL;1P
confondre	confondez	V;PRES;PL;2P
confondre	confondent	V;PRES;PL;3P
connaître	connaître	V;INF
connaître	connaissant	V;PRES;GER
connaître	connu	V;PST;PP
connaître	connais	V;PRES;SG;1P
connaître	connais	V;PRES;SG;2P
connaître	connaît	V;PRES;SG;3P
connaître	connaissons	V;PRES;PL;1P
connaître	connaissez	V;PRES;PL;2P
connaître	connaissent	V;PRES;PL;3P
conquérir	conquérir	V;INF
conquérir	conquérant	V;PRES;GER
conquérir	conquis	V;PST;PP
conquérir	conquiers	V;PRES;SG;1P
conquérir	conquiers	V;PRES;SG;2P
conquérir	conquiert	V;PRES;SG;3P
conquérir	conquérons	V;PRES;PL;1P
conquérir	conquérez	V;PRES;PL;2P
conquérir	conquièrent	V;PRES;PL;3P
conseiller	conseiller	V;INF
conseiller	conseillant	V;PRES;GER
conseiller	conseillé	V;PST;PP
conseiller	conseille	V;PRES;SG;1P
conseiller	conseilles	V;PRES;SG;2P
conseiller	conseille	V;PRES;SG;3P
conseiller	conseillons	V;PRES;PL;1P
conseiller	conseillez	V;PRES;PL;2P
conseiller	conseillent	V;PRES;PL;3P
consentir	consentir	V;INF
consentir	consentant	V;PRES;GER
consentir	consenti	V;PST;PP
consentir	consens	V;PRES;SG;1P
consentir	consens	V;PRES;SG;2P
consentir	consent	V;PRES;SG;3P
consentir	consentons	V;PRES;PL;1P
consentir	consentez	V;PRES;PL;2P
consentir	consentent	V;PRES;PL;3P
considérer	considérer	V;INF
considérer	considérant	V;PRES;GER
considérer	considéré	V;PST;PP
considérer	considère	V;PRES;SG;1P
considérer	considères	V;PRES;SG;2P
considérer	considère	V;PRES;SG;3P
considérer	considérons	V;PRES;PL;1P
considérer	considérez	V;PRES;PL;2P
considérer	considèrent	V;PRES;PL;3P
consommer	consommer	V;INF
consommer	consommant	V;PRES;GER
consommer	consommé	V;PST;PP
consommer	consomme	V;PRES;SG;1P
consommer	consommes	V;PRES;SG;2P
consommer	consomme	V;PRES;SG;3P
consommer	consommons	V;PRES;PL;1P
consommer	consommez	V;PRES;PL;2P
consommer	consomment	V;PRES;PL;3P
construire	construire	V;INF
construire	construisant	V;PRES;GER
construire	construit	V;PST;PP
construire	construis	V;PRES;SG;1P
construire	construis	V;PRES;SG;2P
construire	construit	V;PRES;SG;3P
construire	construisons	V;PRES;PL;1P
construire	construisez	V;PRES;PL;2P
construire	construisent	V;PRES;PL;3P
contenir	contenir	V;INF
contenir	contenant	V;PRES;GER
contenir	contenu	V;PST;PP
contenir	contiens	V;PRES;SG;1P
contenir	contiens	V;PRES;SG;2P
contenir	contient	V;PRES;SG;3P
contenir	contenons	V;PRES;PL;1P
contenir	contenez	V;PRES;PL;2P
contenir	contiennent	V;PRES;PL;3P
continuer	continuer	V;INF
continuer	continuant	V;PRES;GER
continuer	continué	V;PST;PP
continuer	continue	V;PRES;SG;1P
continuer	continues	V;PRES;SG;2P
continuer	continue	V;PRES;SG;3P
continuer	continuons	V;PRES;PL;1P
continuer	continuez	V;PRES;PL;2P
continuer	continuent	V;PRES;PL;3P
contraindre	contraindre	V;INF
contraindre	contraignant	V;PRES;GER
contraindre	contraint	V;PST;PP
contraindre	contrains	V;PRES;SG;1P
contraindre	contrains	V;PRES;SG;2P
contraindre	contraint	V;PRES;SG;3P
contraindre	contraignons	V;PRES;PL;1P
contraindre	contraignez	V;PRES;PL;2P
contraindre	contraignent	V;PRES;PL;3P
contredire	contredire	V;INF
contredire	contredisant	V;PRES;GER
contredire	contredit	V;PST;PP
contredire	contredis	V;PRES;SG;1P
contredire	contredis	V;PRES;SG;2P
contredire	contredit	V;PRES;SG;3P
contredire	contredisons	V;PRES;PL;1P
contredire	contredisez	V;PRES;PL;2P
contredire	contredisent	V;PRES;PL;3P
contrevenir	contrevenir	V;INF
contrevenir	contrevenant	V;PRES;GER
contrevenir	contrevenu	V;PST;PP
contrevenir	contreviens	V;PRES;SG;1P
contrevenir	contreviens	V;PRES;SG;2P
contrevenir	contrevient	V;PRES;SG;3P
contrevenir	contrevenons	V;PRES;PL;1P
contrevenir	contrevenez	V;PRES;PL;2P
contrevenir	contreviennent	V;PRES;PL;3P
contrôler	contrôler	V;INF
contrôler	contrôlant	V;PRES;GER
contrôler	contrôlé	V;PST;PP
contrôler	contrôle	V;PRES;SG;1P
contrôler	contrôles	V;PRES;SG;2P
contrôler	contrôle	V;PRES;SG;3P
contrôler	contrôlons	V;PRES;PL;1P
contrôler	contrôlez	V;PRES;PL;2P
contrôler	contrôlent	V;PRES;PL;3P
convaincre	convaincre	V;INF
convaincre	convainquant	V;PRES;GER
convaincre	convaincu	V;PST;PP
convaincre	convaincs	V;PRES;SG;1P
convaincre	convaincs	V;PRES;SG;2P
convaincre	convainc	V;PRES;SG;3P
convaincre	convainquons	V;PRES;PL;1P
convaincre	convainquez	V;PRES;PL;2P
convaincre	convainquent	V;PRES;PL;3P
convenir	convenir	V;INF
convenir	convenant	V;PRES;GER
convenir	convenu	V;PST;PP
convenir	conviens	V;PRES;SG;1P
convenir	conviens	V;PRES;SG;2P
convenir	convient	V;PRES;SG;3P
convenir	convenons	V;PRES;PL;1P
convenir	convenez	V;PRES;PL;2P
convenir	conviennent	V;PRES;PL;3P
correspondre	correspondre	V;INF
correspondre	correspondant	V;PRES;GER
correspondre	correspondu	V;PST;PP
correspondre	corresponds	V;PRES;SG;1P
correspondre	corresponds	V;PRES;SG;2P
correspondre	correspond	V;PRES;SG;3P
correspondre	correspondons	V;PRES;PL;1P
correspondre	correspondez	V;PRES;PL;2P
correspondre	correspondent	V;PRES;PL;3P
corriger	corriger	V;INF
corriger	corrigeant	V;PRES;GER
corriger	corrigé	V;PST;PP
corriger	corrige	V;PRES;SG;1P
corriger	corriges	V;PRES;SG;2P
corriger	corrige	V;PRES;SG;3P
corriger	corrigeons	V;PRES;PL;1P
corriger	corrigez	V;PRES;PL;2P
corriger	corrigent	V;PRES;PL;3P
coucher	coucher	V;INF
coucher	couchant	V;PRES;GER
coucher	couché	V;PST;PP
coucher	couche	V;PRES;SG;1P
coucher	couches	V;PRES;SG;2P
coucher	couche	V;PRES;SG;3P
coucher	couchons	V;PRES;PL;1P
coucher	couchez	V;PRES;PL;2P
coucher	couchent	V;PRES;PL;3P
coudre	coudre	V;INF
coudre	cousant	V;PRES;GER
coudre	cousu	V;PST;PP
coudre	couds	V;PRES;SG;1P
coudre	couds	V;PRES;SG;2P
coudre	coud	V;PRES;SG;3P
coudre	cousons	V;PRES;PL;1P
coudre	cousez	V;PRES;PL;2P
coudre	cousent	V;PRES;PL;3P
couper	couper	V;INF
couper	coupant	V;PRES;GER
couper	coupé	V;PST;PP
couper	coupe	V;PRES;SG;1P
couper	coupes	V;PRES;SG;2P
couper	coupe	V;PRES;SG;3P
couper	coupons	V;PRES;PL;1P
couper	coupez	V;PRES;PL;2P
couper	coupent	V;PRES;PL;3P
courir	courir	V;INF
courir	courant	V;PRES;GER
courir	couru	V;PST;PP
courir	cours	V;PRES;SG;1P
courir	cours	V;PRES;SG;2P
courir	court	V;PRES;SG;3P
courir	courons	V;PRES;PL;1P
courir	courez	V;PRES;PL;2P
courir	courent	V;PRES;PL;3P
coûter	coûter	V;INF
coûter	coûtant	V;PRES;GER
coûter	coûté	V;PST;PP
coûter	coûte	V;PRES;SG;1P
coûter	coûtes	V;PRES;SG;2P
coûter	coûte	V;PRES;SG;3P
coûter	coûtons	V;PRES;PL;1P
coûter	coûtez	V;PRES;PL;2P
coûter	coûtent	V;PRES;PL;3P
couvrir	couvrir	V;INF
couvrir	couvrant	V;PRES;GER
couvrir	couvert	V;PST;PP
couvrir	couvre	V;PRES;SG;1P
couvrir	couvres	V;PRES;SG;2P
couvrir	couvre	V;PRES;SG;3P
couvrir	couvrons	V;PRES;PL;1P
couvrir	couvrez	V;PRES;PL;2P
couvrir	couvrent	V;PRES;PL;3P
craindre	craindre	V;INF
craindre	craignant	V;PRES;GER
craindre	craint	V;PST;PP
craindre	crains	V;PRES;SG;1P
craindre	crains	V;PRES;SG;2P
craindre	craint	V;PRES;SG;3P
craindre	craignons	V;PRES;PL;1P
craindre	craignez	V;PRES;PL;2P
craindre	craignent	V;PRES;PL;3P
créer	créer	V;INF
créer	créant	V;PRES;GER
créer	créé	V;PST;PP
créer	crée	V;PRES;SG;1P
créer	crées	V;PRES;SG;2P
créer	crée	V;PRES;SG;3P
créer	créons	V;PRES;PL;1P
créer	créez	V;PRES;PL;2P
créer	créent	V;PRES;PL;3P
crier	crier	V;INF
crier	criant	V;PRES;GER
crier	crié	V;PST;PP
crier	crie	V;PRES;SG;1P
crier	cries	V;PRES;SG;2P
crier	crie	V;PRES;SG;3P
crier	crions	V;PRES;PL;1P
crier	criez	V;PRES;PL;2P
crier	crient	V;PRES;PL;3P
croire	croire	V;INF
croire	croyant	V;PRES;GER
croire	cru	V;PST;PP
croire	crois	V;PRES;SG;1P
croire	crois	V;PRES;SG;2P
croire	croit	V;PRES;SG;3P
croire	croyons	V;PRES;PL;1P
croire	croyez	V;PRES;PL;2P
croire	croient	V;PRES;PL;3P
cueillir	cueillir	V;INF
cueillir	cueillant	V;PRES;GER
cueillir	cueilli	V;PST;PP
cueillir	cueille	V;PRES;SG;1P
cueillir	cueilles	V;PRES;SG;2P
cueillir	cueille	V;PRES;SG;3P
cueillir	cueillons	V;PRES;PL;1P
cueillir	cueillez	V;PRES;PL;2P
cueillir	cueillent	V;PRES;PL;3P
cuire	cuire	V;INF
cuire	cuisant	V;PRES;GER
cuire	cuit	V;PST;PP
cuire	cuis	V;PRES;SG;1P
cuire	cuis	V;PRES;SG;2P
cuire	cuit	V;PRES;SG;3P
cuire	cuisons	V;PRES;PL;1P
cuire	cuisez	V;PRES;PL;2P
cuire	cuisent	V;PRES;PL;3P
culpabiliser	culpabiliser	V;INF
culpabiliser	culpabilisant	V;PRES;GER
culpabiliser	culpabilisé	V;PST;PP
culpabiliser	culpabilise	V;PRES;SG;1P
culpabiliser	culpabilises	V;PRES;SG;2P
culpabiliser	culpabilise	V;PRES;SG;3P
culpabiliser	culpabilisons	V;PRES;PL;1P
culpabiliser	culpabilisez	V;PRES;PL;2P
culpabiliser	culpabilisent	V;PRES;PL;3P
danser	danser	V;INF
danser	dansant	V;PRES;GER
danser	dansé	V;PST;PP
danser	danse	V;PRES;SG;1P
danser	danses	V;PRES;SG;2P
danser	danse	V;PRES;SG;3P
danser	dansons	V;PRES;PL;1P
danser	dansez	V;PRES;PL;2P
danser	dansent	V;PRES;PL;3P
décevoir	décevoir	V;INF
décevoir	décevant	V;PRES;GER
décevoir	déçu	V;PST;PP
décevoir	déçois	V;PRES;SG;1P
décevoir	déçois	V;PRES;SG;2P
décevoir	déçoit	V;PRES;SG;3P
décevoir	décevons	V;PRES;PL;1P
décevoir	décevez	V;PRES;PL;2P
décevoir	déçoivent	V;PRES;PL;3P
déchirer	déchirer	V;INF
déchirer	déchirant	V;PRES;GER
déchirer	déchiré	V;PST;PP
déchirer	déchire	V;PRES;SG;1P
déchirer	déchires	V;PRES;SG;2P
déchirer	déchire	V;PRES;SG;3P
déchirer	déchirons	V;PRES;PL;1P
déchirer	déchirez	V;PRES;PL;2P
déchirer	déchirent	V;PRES;PL;3P
décider	décider	V;INF
décider	décidant	V;PRES;GER
décider	décidé	V;PST;PP
décider	décide	V;PRES;SG;1P
décider	décides	V;PRES;SG;2P
décider	décide	V;PRES;SG;3P
décider	décidons	V;PRES;PL;1P
décider	décidez	V;PRES;PL;2P
décider	décident	V;PRES;PL;3P
décourager	décourager	V;INF
décourager	décourageant	V;PRES;GER
décourager	découragé	V;PST;PP
décourager	décourage	V;PRES;SG;1P
décourager	décourages	V;PRES;SG;2P
décourager	décourage	V;PRES;SG;3P
décourager	décourageons	V;PRES;PL;1P
décourager	découragez	V;PRES;PL;2P
décourager	découragent	V;PRES;PL;3P
découvrir	découvrir	V;INF
découvrir	découvrant	V;PRES;GER
découvrir	découvert	V;PST;PP
découvrir	découvre	V;PRES;SG;1P
découvrir	découvres	V;PRES;SG;2P
découvrir	découvre	V;PRES;SG;3P
découvrir	découvrons	V;PRES;PL;1P
découvrir	découvrez	V;PRES;PL;2P
découvrir	découvrent	V;PRES;PL;3P
décrire	décrire	V;INF
décrire	décrivant	V;PRES;GER
décrire	décrit	V;PST;PP
décrire	décris	V;PRES;SG;1P
décrire	décris	V;PRES;SG;2P
décrire	décrit	V;PRES;SG;3P
décrire	décrivons	V;PRES;PL;1P
décrire	décrivez	V;PRES;PL;2P
décrire	décrivent	V;PRES;PL;3P
défaire	défaire	V;INF
défaire	défaisant	V;PRES;GER
défaire	défait	V;PST;PP
défaire	défais	V;PRES;SG;1P
défaire	défais	V;PRES;SG;2P
défaire	défait	V;PRES;SG;3P
défaire	défaisons	V;PRES;PL;1P
défaire	défaites	V;PRES;PL;2P
défaire	défont	V;PRES;PL;3P
défendre	défendre	V;INF
défendre	défendant	V;PRES;GER
défendre	défendu	V;PST;PP
défendre	défends	V;PRES;SG;1P
défendre	défends	V;PRES;SG;2P
défendre	défend	V;PRES;SG;3P
défendre	défendons	V;PRES;PL;1P
défendre	défendez	V;PRES;PL;2P
défendre	défendent	V;PRES;PL;3P
dégager	dégager	V;INF
dégager	dégageant	V;PRES;GER
dégager	dégagé	V;PST;PP
dégager	dégage	V;PRES;SG;1P
dégager	dégages	V;PRES;SG;2P
dégager	dégage	V;PRES;SG;3P
dégager	dégageons	V;PRES;PL;1P
dégager	dégagez	V;PRES;PL;2P
dégager	dégagent	V;PRES;PL;3P
déjeuner	déjeuner	V;INF
déjeuner	déjeunant	V;PRES;GER
déjeuner	déjeuné	V;PST;PP
déjeuner	déjeune	V;PRES;SG;1P
déjeuner	déjeunes	V;PRES;SG;2P
déjeuner	déjeune	V;PRES;SG;3P
déjeuner	déjeunons	V;PRES;PL;1P
déjeuner	déjeunez	V;PRES;PL;2P
déjeuner	déjeunent	V;PRES;PL;3P
demander	demander	V;INF
demander	demandant	V;PRES;GER
demander	demandé	V;PST;PP
demander	demande	V;PRES;SG;1P
demander	demandes	V;PRES;SG;2P
demander	demande	V;PRES;SG;3P
demander	demandons	V;PRES;PL;1P
demander	demandez	V;PRES;PL;2P
demander	demandent	V;PRES;PL;3P
déménager	déménager	V;INF
déménager	déménageant	V;PRES;GER
déménager	déménagé	V;PST;PP
déménager	déménage	V;PRES;SG;1P
déménager	déménages	V;PRES;SG;2P
déménager	déménage	V;PRES;SG;3P
déménager	déménageons	V;PRES;PL;1P
déménager	déménagez	V;PRES;PL;2P
déménager	déménagent	V;PRES;PL;3P
demeurer	demeurer	V;INF
demeurer	demeurant	V;PRES;GER
demeurer	demeuré	V;PST;PP
demeurer	demeure	V;PRES;SG;1P
demeurer	demeures	V;PRES;SG;2P
demeurer	demeure	V;PRES;SG;3P
demeurer	demeurons	V;PRES;PL;1P
demeurer	demeurez	V;PRES;PL;2P
demeurer	demeurent	V;PRES;PL;3P
démolir	démolir	V;INF
démolir	démolissant	V;PRES;GER
démolir	démoli	V;PST;PP
démolir	démolis	V;PRES;SG;1P
démolir	démolis	V;PRES;SG;2P
démolir	démolit	V;PRES;SG;3P
démolir	démolissons	V;PRES;PL;1P
démolir	démolissez	V;PRES;PL;2P
démolir	démolissent	V;PRES;PL;3P
dénoncer	dénoncer	V;INF
dénoncer	dénonçant	V;PRES;GER
dénoncer	dénoncé	V;PST;PP
dénoncer	dénonce	V;PRES;SG;1P
dénoncer	dénonces	V;PRES;SG;2P
dénoncer	dénonce	V;PRES;SG;3P
dénoncer	dénonçons	V;PRES;PL;1P
dénoncer	dénoncez	V;PRES;PL;2P
dénoncer	dénoncent	V;PRES;PL;3P
dépasser	dépasser	V;INF
dépasser	dépassant	V;PRES;GER
dépasser	dépassé	V;PST;PP
dépasser	dépasse	V;PRES;SG;1P
dépasser	dépasses	V;PRES;SG;2P
dépasser	dépasse	V;PRES;SG;3P
dépasser	dépassons	V;PRES;PL;1P
dépasser	dépassez	V;PRES;PL;2P
dépasser	dépassent	V;PRES;PL;3P
dépêcher	dépêcher	V;INF
dépêcher	dépêchant	V;PRES;GER
dépêcher	dépêché	V;PST;PP
dépêcher	dépêche	V;PRES;SG;1P
dépêcher	dépêches	V;PRES;SG;2P
dépêcher	dépêche	V;PRES;SG;3P
dépêcher	dépêchons	V;PRES;PL;1P
dépêcher	dépêchez	V;PRES;PL;2P
dépêcher	dépêchent	V;PRES;PL;3P
dépendre	dépendre	V;INF
dépendre	dépendant	V;PRES;GER
dépendre	dépendu	V;PST;PP
dépendre	dépends	V;PRES;SG;1P
dépendre	dépends	V;PRES;SG;2P
dépendre	dépend	V;PRES;SG;3P
dépendre	dépendons	V;PRES;PL;1P
dépendre	dépendez	V;PRES;PL;2P
dépendre	dépendent	V;PRES;PL;3P
dépenser	dépenser	V;INF
dépenser	dépensant	V;PRES;GER
dépenser	dépensé	V;PST;PP
dépenser	dépense	V;PRES;SG;1P
dépenser	dépenses	V;PRES;SG;2P
dépenser	dépense	V;PRES;SG;3P
dépenser	dépensons	V;PRES;PL;1P
dépenser	dépensez	V;PRES;PL;2P
dépenser	dépensent	V;PRES;PL;3P
déplaire	déplaire	V;INF
déplaire	déplaisant	V;PRES;GER
déplaire	déplu	V;PST;PP
déplaire	déplais	V;PRES;SG;1P
déplaire	déplais	V;PRES;SG;2P
déplaire	déplaît	V;PRES;SG;3P
déplaire	déplaisons	V;PRES;PL;1P
déplaire	déplaisez	V;PRES;PL;2P
déplaire	déplaisent	V;PRES;PL;3P
déranger	déranger	V;INF
déranger	dérangeant	V;PRES;GER
déranger	dérangé	V;PST;PP
déranger	dérange	V;PRES;SG;1P
déranger	déranges	V;PRES;SG;2P
déranger	dérange	V;PRES;SG;3P
déranger	dérangeons	V;PRES;PL;1P
déranger	dérangez	V;PRES;PL;2P
déranger	dérangent	V;PRES;PL;3P
descendre	descendre	V;INF
descendre	descendant	V;PRES;GER
descendre	descendu	V;PST;PP
descendre	descends	V;PRES;SG;1P
descendre	descends	V;PRES;SG;2P
descendre	descend	V;PRES;SG;3P
descendre	descendons	V;PRES;PL;1P
descendre	descendez	V;PRES;PL;2P
descendre	descendent	V;PRES;PL;3P
désirer	désirer	V;INF
désirer	désirant	V;PRES;GER
désirer	désiré	V;PST;PP
désirer	désire	V;PRES;SG;1P
désirer	désires	V;PRES;SG;2P
désirer	désire	V;PRES;SG;3P
désirer	désirons	V;PRES;PL;1P
désirer	désirez	V;PRES;PL;2P
désirer	désirent	V;PRES;PL;3P
désobéir	désobéir	V;INF
désobéir	désobéissant	V;PRES;GER
désobéir	désobéi	V;PST;PP
désobéir	désobéis	V;PRES;SG;1P
désobéir	désobéis	V;PRES;SG;2P
désobéir	désobéit	V;PRES;SG;3P
désobéir	désobéissons	V;PRES;PL;1P
désobéir	désobéissez	V;PRES;PL;2P
désobéir	désobéissent	V;PRES;PL;3P
dessiner	dessiner	V;INF
dessiner	dessinant	V;PRES;GER
dessiner	dessiné	V;PST;PP
dessiner	dessine	V;PRES;SG;1P
dessiner	dessines	V;PRES;SG;2P
dessiner	dessine	V;PRES;SG;3P
dessiner	dessinons	V;PRES;PL;1P
dessiner	dessinez	V;PRES;PL;2P
dessiner	dessinent	V;PRES;PL;3P
détenir	détenir	V;INF
détenir	détenant	V;PRES;GER
détenir	détenu	V;PST;PP
détenir	détiens	V;PRES;SG;1P
détenir	détiens	V;PRES;SG;2P
détenir	détient	V;PRES;SG;3P
détenir	détenons	V;PRES;PL;1P
détenir	détenez	V;PRES;PL;2P
détenir	détiennent	V;PRES;PL;3P
détester	détester	V;INF
détester	détestant	V;PRES;GER
détester	détesté	V;PST;PP
détester	déteste	V;PRES;SG;1P
détester	détestes	V;PRES;SG;2P
détester	déteste	V;PRES;SG;3P
détester	détestons	V;PRES;PL;1P
détester	détestez	V;PRES;PL;2P
détester	détestent	V;PRES;PL;3P
détourner	détourner	V;INF
détourner	détournant	V;PRES;GER
détourner	détourné	V;PST;PP
détourner	détourne	V;PRES;SG;1P
détourner	détournes	V;PRES;SG;2P
détourner	détourne	V;PRES;SG;3P
détourner	détournons	V;PRES;PL;1P
détourner	détournez	V;PRES;PL;2P
détourner	détournent	V;PRES;PL;3P
développer	développer	V;INF
développer	développant	V;PRES;GER
développer	développé	V;PST;PP
développer	développe	V;PRES;SG;1P
développer	développes	V;PRES;SG;2P
développer	développe	V;PRES;SG;3P
développer	développons	V;PRES;PL;1P
développer	développez	V;PRES;PL;2P
développer	développent	V;PRES;PL;3P
devenir	devenir	V;INF
devenir	devenant	V;PRES;GER
devenir	devenu	V;PST;PP
devenir	deviens	V;PRES;SG;1P
devenir	deviens	V;PRES;SG;2P
devenir	devient	V;PRES;SG;3P
devenir	devenons	V;PRES;PL;1P
devenir	devenez	V;PRES;PL;2P
devenir	deviennent	V;PRES;PL;3P
deviner	deviner	V;INF
deviner	devinant	V;PRES;GER
deviner	deviné	V;PST;PP
deviner	devine	V;PRES;SG;1P
deviner	devines	V;PRES;SG;2P
deviner	devine	V;PRES;SG;3P
deviner	devinons	V;PRES;PL;1P
deviner	devinez	V;PRES;PL;2P
deviner	devinent	V;PRES;PL;3P
devoir	devoir	V;INF
devoir	devant	V;PRES;GER
devoir	dû	V;PST;PP
devoir	dois	V;PRES;SG;1P
devoir	dois	V;PRES;SG;2P
devoir	doit	V;PRES;SG;3P
devoir	devons	V;PRES;PL;1P
devoir	devez	V;PRES;PL;2P
devoir	doivent	V;PRES;PL;3P
diminuer	diminuer	V;INF
diminuer	diminuant	V;PRES;GER
diminuer	diminué	V;PST;PP
diminuer	diminue	V;PRES;SG;1P
diminuer	diminues	V;PRES;SG;2P
diminuer	diminue	V;PRES;SG;3P
diminuer	diminuons	V;PRES;PL;1P
diminuer	diminuez	V;PRES;PL;2P
diminuer	diminuent	V;PRES;PL;3P
dîner	dîner	V;INF
dîner	dînant	V;PRES;GER
dîner	dîné	V;PST;PP
dîner	dîne	V;PRES;SG;1P
dîner	dînes	V;PRES;SG;2P
dîner	dîne	V;PRES;SG;3P
dîner	dînons	V;PRES;PL;1P
dîner	dînez	V;PRES;PL;2P
dîner	dînent	V;PRES;PL;3P
dire	dire	V;INF
dire	disant	V;PRES;GER
dire	dit	V;PST;PP
dire	dis	V;PRES;SG;1P
dire	dis	V;PRES;SG;2P
dire	dit	V;PRES;SG;3P
dire	disons	V;PRES;PL;1P
dire	dites	V;PRES;PL;2P
dire	disent	V;PRES;PL;3P
diriger	diriger	V;INF
diriger	dirigeant	V;PRES;GER
diriger	dirigé	V;PST;PP
diriger	dirige	V;PRES;SG;1P
diriger	diriges	V;PRES;SG;2P
diriger	dirige	V;PRES;SG;3P
diriger	dirigeons	V;PRES;PL;1P
diriger	dirigez	V;PRES;PL;2P
diriger	dirigent	V;PRES;PL;3P
discuter	discuter	V;INF
discuter	discutant	V;PRES;GER
discuter	discuté	V;PST;PP
discuter	discute	V;PRES;SG;1P
discuter	discutes	V;PRES;SG;2P
discuter	discute	V;PRES;SG;3P
discuter	discutons	V;PRES;PL;1P
discuter	discutez	V;PRES;PL;2P
discuter	discutent	V;PRES;PL;3P
disparaître	disparaître	V;INF
disparaître	disparaissant	V;PRES;GER
disparaître	disparu	V;PST;PP
disparaître	disparais	V;PRES;SG;1P
disparaître	disparais	V;PRES;SG;2P
disparaître	disparaît	V;PRES;SG;3P
disparaître	disparaissons	V;PRES;PL;1P
disparaître	disparaissez	V;PRES;PL;2P
disparaître	disparaissent	V;PRES;PL;3P
dissoudre	dissoudre	V;INF
dissoudre	dissolvant	V;PRES;GER
dissoudre	dissous	V;PST;PP
dissoudre	dissous	V;PRES;SG;1P
dissoudre	dissous	V;PRES;SG;2P
dissoudre	dissout	V;PRES;SG;3P
