sede	sɛd	V;PRES;SG;2P
sede	sɛ	V;PRES;SG;3P
sede	sedɔn	V;PRES;PL;1P
sede	sedɛz	V;PRES;PL;2P
sede	sɛ	V;PRES;PL;3P
selebre	selebre	V;INF
selebre	selebran	V;PRES;GER
selebre	selebre	V;PST;PP
selebre	selɛbr	V;PRES;SG;1P
selebre	selɛbr	V;PRES;SG;2P
selebre	selɛbr	V;PRES;SG;3P
selebre	selebrɔn	V;PRES;PL;1P
selebre	selebrɛz	V;PRES;PL;2P
selebre	selɛbr	V;PRES;PL;3P
sɛse	sɛse	V;INF
sɛse	sɛsan	V;PRES;GER
sɛse	sɛse	V;PST;PP
sɛse	s	V;PRES;SG;1P
sɛse	sɛs	V;PRES;SG;2P
sɛse	s	V;PRES;SG;3P
sɛse	sɛsɔn	V;PRES;PL;1P
sɛse	sɛsɛz	V;PRES;PL;2P
sɛse	s	V;PRES;PL;3P
ʃanʒe	ʃanʒe	V;INF
ʃanʒe	ʃanʒəan	V;PRES;GER
ʃanʒe	ʃanʒe	V;PST;PP
ʃanʒe	ʃanʒ	V;PRES;SG;1P
ʃanʒe	ʃanʒ	V;PRES;SG;2P
ʃanʒe	ʃanʒ	V;PRES;SG;3P
ʃanʒe	ʃanʒəɔn	V;PRES;PL;1P
ʃanʒe	ʃanʒɛz	V;PRES;PL;2P
ʃanʒe	ʃaŋ	V;PRES;PL;3P
ʃante	ʃante	V;INF
ʃante	ʃantan	V;PRES;GER
ʃante	ʃante	V;PST;PP
ʃante	ʃan	V;PRES;SG;1P
ʃante	ʃant	V;PRES;SG;2P
ʃante	ʃan	V;PRES;SG;3P
ʃante	ʃantɔn	V;PRES;PL;1P
ʃante	ʃantɛz	V;PRES;PL;2P
ʃante	ʃan	V;PRES;PL;3P
ʃarʒe	ʃarʒe	V;INF
ʃarʒe	ʃarʒəan	V;PRES;GER
ʃarʒe	ʃarʒe	V;PST;PP
ʃarʒe	ʃarʒ	V;PRES;SG;1P
ʃarʒe	ʃarʒ	V;PRES;SG;2P
ʃarʒe	ʃarʒ	V;PRES;SG;3P
ʃarʒe	ʃarʒəɔn	V;PRES;PL;1P
ʃarʒe	ʃarʒɛz	V;PRES;PL;2P
ʃarʒe	ʃarɡ	V;PRES;PL;3P
ʃase	ʃase	V;INF
ʃase	ʃasan	V;PRES;GER
ʃase	ʃase	V;PST;PP
ʃase	ʃas	V;PRES;SG;1P
ʃase	ʃas	V;PRES;SG;2P
ʃase	ʃas	V;PRES;SG;3P
ʃase	ʃasɔn	V;PRES;PL;1P
ʃase	ʃasɛz	V;PRES;PL;2P
ʃase	ʃas	V;PRES;PL;3P
ʃɛrʃe	ʃɛrʃe	V;INF
ʃɛrʃe	ʃɛrʃan	V;PRES;GER
ʃɛrʃe	ʃɛrʃe	V;PST;PP
ʃɛrʃe	ʃɛrʃ	V;PRES;SG;1P
ʃɛrʃe	ʃɛrʃ	V;PRES;SG;2P
ʃɛrʃe	ʃɛrʃ	V;PRES;SG;3P
ʃɛrʃe	ʃɛrʃɔn	V;PRES;PL;1P
ʃɛrʃe	ʃɛrʃɛz	V;PRES;PL;2P
ʃɛrʃe	ʃɛrʃ	V;PRES;PL;3P
ʃwazir	ʃwazir	V;INF
ʃwazir	ʃwazisan	V;PRES;GER
ʃwazir	ʃwazi	V;PST;PP
ʃwazir	ʃwazi	V;PRES;SG;1P
ʃwazir	ʃwazi	V;PRES;SG;2P
ʃwazir	ʃwazi	V;PRES;SG;3P
ʃwazir	ʃwazisɔn	V;PRES;PL;1P
ʃwazir	ʃwazisɛz	V;PRES;PL;2P
ʃwazir	ʃwazis	V;PRES;PL;3P
ʃyʃɔte	ʃyʃɔte	V;INF
ʃyʃɔte	ʃyʃɔtan	V;PRES;GER
ʃyʃɔte	ʃyʃɔte	V;PST;PP
ʃyʃɔte	ʃyʃɔ	V;PRES;SG;1P
ʃyʃɔte	ʃyʃɔt	V;PRES;SG;2P
ʃyʃɔte	ʃyʃɔ	V;PRES;SG;3P
ʃyʃɔte	ʃyʃɔtɔn	V;PRES;PL;1P
ʃyʃɔte	ʃyʃɔtɛz	V;PRES;PL;2P
ʃyʃɔte	ʃyʃɔ	V;PRES;PL;3P
kɔle	kɔle	V;INF
kɔle	kɔlan	V;PRES;GER
kɔle	kɔle	V;PST;PP
kɔle	kɔl	V;PRES;SG;1P
kɔle	kɔl	V;PRES;SG;2P
kɔle	kɔl	V;PRES;SG;3P
kɔle	kɔlɔn	V;PRES;PL;1P
kɔle	kɔlɛz	V;PRES;PL;2P
kɔle	kɔl	V;PRES;PL;3P
kɔmbatr	kɔmbatr	V;INF
kɔmbatr	kɔmbatan	V;PRES;GER
kɔmbatr	kɔmbaty	V;PST;PP
kɔmbatr	kɔmba	V;PRES;SG;1P
kɔmbatr	kɔmba	V;PRES;SG;2P
kɔmbatr	kɔmba	V;PRES;SG;3P
kɔmbatr	kɔmbatɔn	V;PRES;PL;1P
kɔmbatr	kɔmbatɛz	V;PRES;PL;2P
kɔmbatr	kɔmba	V;PRES;PL;3P
kɔmande	kɔmande	V;INF
kɔmande	kɔmandan	V;PRES;GER
kɔmande	kɔmande	V;PST;PP
kɔmande	kɔman	V;PRES;SG;1P
kɔmande	kɔmand	V;PRES;SG;2P
kɔmande	kɔman	V;PRES;SG;3P
kɔmande	kɔmandɔn	V;PRES;PL;1P
kɔmande	kɔmandɛz	V;PRES;PL;2P
kɔmande	kɔman	V;PRES;PL;3P
kɔmɛnse	kɔmɛnse	V;INF
kɔmɛnse	kɔmɛnsan	V;PRES;GER
kɔmɛnse	kɔmɛnse	V;PST;PP
kɔmɛnse	kɔmɛn	V;PRES;SG;1P
kɔmɛnse	kɔmɛns	V;PRES;SG;2P
kɔmɛnse	kɔmɛn	V;PRES;SG;3P
kɔmɛnse	kɔmɛnsɔn	V;PRES;PL;1P
kɔmɛnse	kɔmɛnsɛz	V;PRES;PL;2P
kɔmɛnse	kɔmɛn	V;PRES;PL;3P
kɔmparɛtr	kɔmparɛtr	V;INF
kɔmparɛtr	kɔmparɛsan	V;PRES;GER
kɔmparɛtr	kɔmpary	V;PST;PP
kɔmparɛtr	kɔmparɛ	V;PRES;SG;1P
kɔmparɛtr	kɔmparɛ	V;PRES;SG;2P
kɔmparɛtr	kɔmparɛ	V;PRES;SG;3P
kɔmparɛtr	kɔmparɛsɔn	V;PRES;PL;1P
kɔmparɛtr	kɔmparɛsɛz	V;PRES;PL;2P
kɔmparɛtr	kɔmparɛs	V;PRES;PL;3P
kɔmpare	kɔmpare	V;INF
kɔmpare	kɔmparan	V;PRES;GER
kɔmpare	kɔmpare	V;PST;PP
kɔmpare	kɔmpar	V;PRES;SG;1P
kɔmpare	kɔmpar	V;PRES;SG;2P
kɔmpare	kɔmpar	V;PRES;SG;3P
kɔmpare	kɔmparɔn	V;PRES;PL;1P
kɔmpare	kɔmparɛz	V;PRES;PL;2P
kɔmpare	kɔmpar	V;PRES;PL;3P
kɔ̃plete	kɔ̃plete	V;INF
kɔ̃plete	kɔ̃pletan	V;PRES;GER
kɔ̃plete	kɔ̃plete	V;PST;PP
kɔ̃plete	kɔ̃plɛ	V;PRES;SG;1P
kɔ̃plete	kɔ̃plɛt	V;PRES;SG;2P
kɔ̃plete	kɔ̃plɛ	V;PRES;SG;3P
kɔ̃plete	kɔ̃pletɔn	V;PRES;PL;1P
kɔ̃plete	kɔ̃pletɛz	V;PRES;PL;2P
kɔ̃plete	kɔ̃plɛ	V;PRES;PL;3P
kɔ̃pradr	kɔ̃pradr	V;INF
kɔ̃pradr	kɔ̃prɛnan	V;PRES;GER
kɔ̃pradr	kɔ̃pri	V;PST;PP
kɔ̃pradr	kɔ̃prad	V;PRES;SG;1P
kɔ̃pradr	kɔ̃prad	V;PRES;SG;2P
kɔ̃pradr	kɔ̃prɛn	V;PRES;SG;3P
kɔ̃pradr	kɔ̃prɛnɔn	V;PRES;PL;1P
kɔ̃pradr	kɔ̃prənɛz	V;PRES;PL;2P
kɔ̃pradr	kɔ̃prɛn	V;PRES;PL;3P
kɔ̃pte	kɔ̃pte	V;INF
kɔ̃pte	kɔ̃ptan	V;PRES;GER
kɔ̃pte	kɔ̃pte	V;PST;PP
kɔ̃pte	kɔ̃pt	V;PRES;SG;1P
kɔ̃pte	kɔ̃pt	V;PRES;SG;2P
kɔ̃pte	kɔ̃pt	V;PRES;SG;3P
kɔ̃pte	kɔ̃ptɔn	V;PRES;PL;1P
kɔ̃pte	kɔ̃ptɛz	V;PRES;PL;2P
kɔ̃pte	kɔ̃pt	V;PRES;PL;3P
kɔnsɛrne	kɔnsɛrne	V;INF
kɔnsɛrne	kɔnsɛrnan	V;PRES;GER
kɔnsɛrne	kɔnsɛrne	V;PST;PP
kɔnsɛrne	kɔnsɛrn	V;PRES;SG;1P
kɔnsɛrne	kɔnsɛrn	V;PRES;SG;2P
kɔnsɛrne	kɔnsɛrn	V;PRES;SG;3P
kɔnsɛrne	kɔnsɛrnɔn	V;PRES;PL;1P
kɔnsɛrne	kɔnsɛrnɛz	V;PRES;PL;2P
kɔnsɛrne	kɔnsɛrn	V;PRES;PL;3P
kɔnsɛvwar	kɔnsɛvwar	V;INF
kɔnsɛvwar	kɔnsɛvan	V;PRES;GER
kɔnsɛvwar	kɔnsy	V;PST;PP
kɔnsɛvwar	kɔnswa	V;PRES;SG;1P
kɔnsɛvwar	kɔnswa	V;PRES;SG;2P
kɔnsɛvwar	kɔnswa	V;PRES;SG;3P
kɔnsɛvwar	kɔnsɛvɔn	V;PRES;PL;1P
kɔnsɛvwar	kɔnsəvɛz	V;PRES;PL;2P
kɔnsɛvwar	kɔnswav	V;PRES;PL;3P
kɔ̃klyr	kɔ̃klyr	V;INF
kɔ̃klyr	kɔ̃klɥan	V;PRES;GER
kɔ̃klyr	kɔ̃kly	V;PST;PP
kɔ̃klyr	kɔ̃kly	V;PRES;SG;1P
kɔ̃klyr	kɔ̃kly	V;PRES;SG;2P
kɔ̃klyr	kɔ̃kly	V;PRES;SG;3P
kɔ̃klyr	kɔ̃klɥɔn	V;PRES;PL;1P
kɔ̃klyr	kɔ̃klɥɛz	V;PRES;PL;2P
kɔ̃klyr	kɔ̃klɥ	V;PRES;PL;3P
kɔndɥir	kɔndɥir	V;INF
kɔndɥir	kɔndɥizan	V;PRES;GER
kɔndɥir	kɔndɥi	V;PST;PP
kɔndɥir	kɔndɥi	V;PRES;SG;1P
kɔndɥir	kɔndɥi	V;PRES;SG;2P
kɔndɥir	kɔndɥi	V;PRES;SG;3P
kɔndɥir	kɔndɥizɔn	V;PRES;PL;1P
kɔndɥir	kɔndɥizɛz	V;PRES;PL;2P
kɔndɥir	kɔndɥiz	V;PRES;PL;3P
kɔnfɔ̃dr	kɔnfɔ̃dr	V;INF
kɔnfɔ̃dr	kɔnfɔndan	V;PRES;GER
kɔnfɔ̃dr	kɔnfɔndy	V;PST;PP
kɔnfɔ̃dr	kɔnfɔ̃d	V;PRES;SG;1P
kɔnfɔ̃dr	kɔnfɔ̃d	V;PRES;SG;2P
kɔnfɔ̃dr	kɔnfɔn	V;PRES;SG;3P
kɔnfɔ̃dr	kɔnfɔndɔn	V;PRES;PL;1P
kɔnfɔ̃dr	kɔnfɔndɛz	V;PRES;PL;2P
kɔnfɔ̃dr	kɔnfɔn	V;PRES;PL;3P
kɔnɛtr	kɔnɛtr	V;INF
kɔnɛtr	kɔnɛsan	V;PRES;GER
kɔnɛtr	kɔny	V;PST;PP
kɔnɛtr	kɔnɛ	V;PRES;SG;1P
kɔnɛtr	kɔnɛ	V;PRES;SG;2P
kɔnɛtr	kɔnɛ	V;PRES;SG;3P
kɔnɛtr	kɔnɛsɔn	V;PRES;PL;1P
kɔnɛtr	kɔnɛsɛz	V;PRES;PL;2P
kɔnɛtr	kɔnɛs	V;PRES;PL;3P
kɔnkerir	kɔnkerir	V;INF
kɔnkerir	kɔnkeran	V;PRES;GER
kɔnkerir	kɔnki	V;PST;PP
kɔnkerir	kɔnkjɛr	V;PRES;SG;1P
kɔnkerir	kɔnkjɛr	V;PRES;SG;2P
kɔnkerir	kɔnkjɛrt	V;PRES;SG;3P
kɔnkerir	kɔnkerɔn	V;PRES;PL;1P
kɔnkerir	kɔnkerɛz	V;PRES;PL;2P
kɔnkerir	kɔnkjɛr	V;PRES;PL;3P
kɔnsɛjle	kɔnsɛjle	V;INF
kɔnsɛjle	kɔnsɛjlan	V;PRES;GER
kɔnsɛjle	kɔnsɛjle	V;PST;PP
kɔnsɛjle	kɔnsɛjl	V;PRES;SG;1P
kɔnsɛjle	kɔnsɛjl	V;PRES;SG;2P
kɔnsɛjle	kɔnsɛjl	V;PRES;SG;3P
kɔnsɛjle	kɔnsɛjlɔn	V;PRES;PL;1P
kɔnsɛjle	kɔnsɛjlɛz	V;PRES;PL;2P
kɔnsɛjle	kɔnsɛjl	V;PRES;PL;3P
kɔnsɛntjr	kɔnsɛntjr	V;INF
kɔnsɛntjr	kɔnsɛntan	V;PRES;GER
kɔnsɛntjr	kɔnsɛntj	V;PST;PP
kɔnsɛntjr	kɔnsɛn	V;PRES;SG;1P
kɔnsɛntjr	kɔnsɛn	V;PRES;SG;2P
kɔnsɛntjr	kɔn	V;PRES;SG;3P
kɔnsɛntjr	kɔnsɛntɔn	V;PRES;PL;1P
kɔnsɛntjr	kɔnsɛntɛz	V;PRES;PL;2P
kɔnsɛntjr	kɔnsɛn	V;PRES;PL;3P
kɔnsidere	kɔnsidere	V;INF
kɔnsidere	kɔnsideran	V;PRES;GER
kɔnsidere	kɔnsidere	V;PST;PP
kɔnsidere	kɔnsidɛr	V;PRES;SG;1P
kɔnsidere	kɔnsidɛr	V;PRES;SG;2P
kɔnsidere	kɔnsidɛr	V;PRES;SG;3P
kɔnsidere	kɔnsiderɔn	V;PRES;PL;1P
kɔnsidere	kɔnsiderɛz	V;PRES;PL;2P
kɔnsidere	kɔnsidɛr	V;PRES;PL;3P
kɔnsɔme	kɔnsɔme	V;INF
kɔnsɔme	kɔnsɔman	V;PRES;GER
kɔnsɔme	kɔnsɔme	V;PST;PP
kɔnsɔme	kɔnsɔm	V;PRES;SG;1P
kɔnsɔme	kɔnsɔm	V;PRES;SG;2P
kɔnsɔme	kɔnsɔm	V;PRES;SG;3P
kɔnsɔme	kɔnsɔmɔn	V;PRES;PL;1P
kɔnsɔme	kɔnsɔmɛz	V;PRES;PL;2P
kɔnsɔme	kɔnsɔm	V;PRES;PL;3P
kɔ̃strɥir	kɔ̃strɥir	V;INF
kɔ̃strɥir	kɔ̃strɥizan	V;PRES;GER
kɔ̃strɥir	kɔ̃strɥi	V;PST;PP
kɔ̃strɥir	kɔ̃strɥi	V;PRES;SG;1P
kɔ̃strɥir	kɔ̃strɥi	V;PRES;SG;2P
kɔ̃strɥir	kɔ̃strɥi	V;PRES;SG;3P
kɔ̃strɥir	kɔ̃strɥizɔn	V;PRES;PL;1P
kɔ̃strɥir	kɔ̃strɥizɛz	V;PRES;PL;2P
kɔ̃strɥir	kɔ̃strɥiz	V;PRES;PL;3P
kɔntɛnir	kɔntɛnir	V;INF
kɔntɛnir	kɔntɛnan	V;PRES;GER
kɔntɛnir	kɔntɛny	V;PST;PP
kɔntɛnir	kɔ̃tjɛn	V;PRES;SG;1P
kɔntɛnir	kɔ̃tjɛn	V;PRES;SG;2P
kɔntɛnir	kɔ̃tj	V;PRES;SG;3P
kɔntɛnir	kɔntɛnɔn	V;PRES;PL;1P
kɔntɛnir	kɔntənɛz	V;PRES;PL;2P
kɔntɛnir	kɔ̃tjɛn	V;PRES;PL;3P
kɔntjnɥe	kɔntjnɥe	V;INF
kɔntjnɥe	kɔntjnɥan	V;PRES;GER
kɔntjnɥe	kɔntjnɥe	V;PST;PP
kɔntjnɥe	kɔntjnɥ	V;PRES;SG;1P
kɔntjnɥe	kɔntjnɥ	V;PRES;SG;2P
kɔntjnɥe	kɔntjnɥ	V;PRES;SG;3P
kɔntjnɥe	kɔntjnɥɔn	V;PRES;PL;1P
kɔntjnɥe	kɔntjnɥɛz	V;PRES;PL;2P
kɔntjnɥe	kɔntjnɥ	V;PRES;PL;3P
kɔ̃trɛ̃dr	kɔ̃trɛ̃dr	V;INF
kɔ̃trɛ̃dr	kɔ̃trɛɲan	V;PRES;GER
kɔ̃trɛ̃dr	kɔ̃trɛn	V;PST;PP
kɔ̃trɛ̃dr	kɔ̃trɛn	V;PRES;SG;1P
kɔ̃trɛ̃dr	kɔ̃trɛn	V;PRES;SG;2P
kɔ̃trɛ̃dr	kɔ̃trɛn	V;PRES;SG;3P
kɔ̃trɛ̃dr	kɔ̃trɛɲɔn	V;PRES;PL;1P
kɔ̃trɛ̃dr	kɔ̃trɛɲɛz	V;PRES;PL;2P
kɔ̃trɛ̃dr	kɔ̃trɛɲ	V;PRES;PL;3P
kɔ̃trɛdir	kɔ̃trɛdir	V;INF
kɔ̃trɛdir	kɔ̃trɛdizan	V;PRES;GER
kɔ̃trɛdir	kɔ̃trɛdi	V;PST;PP
kɔ̃trɛdir	kɔ̃trɛdi	V;PRES;SG;1P
kɔ̃trɛdir	kɔ̃trɛdi	V;PRES;SG;2P
kɔ̃trɛdir	kɔ̃trɛdi	V;PRES;SG;3P
kɔ̃trɛdir	kɔ̃trɛdizɔn	V;PRES;PL;1P
kɔ̃trɛdir	kɔ̃trədizɛz	V;PRES;PL;2P
kɔ̃trɛdir	kɔ̃trɛdiz	V;PRES;PL;3P
kɔ̃trəvɛnir	kɔ̃trəvɛnir	V;INF
kɔ̃trəvɛnir	kɔ̃trəvɛnan	V;PRES;GER
kɔ̃trəvɛnir	kɔ̃trəvɛny	V;PST;PP
kɔ̃trəvɛnir	kɔ̃trɛvjɛn	V;PRES;SG;1P
kɔ̃trəvɛnir	kɔ̃trɛvjɛn	V;PRES;SG;2P
kɔ̃trəvɛnir	kɔ̃trɛvj	V;PRES;SG;3P
kɔ̃trəvɛnir	kɔ̃trəvɛnɔn	V;PRES;PL;1P
kɔ̃trəvɛnir	kɔ̃trəvənɛz	V;PRES;PL;2P
kɔ̃trəvɛnir	kɔ̃trɛvjɛn	V;PRES;PL;3P
kɔ̃trole	kɔ̃trole	V;INF
kɔ̃trole	kɔ̃trolan	V;PRES;GER
kɔ̃trole	kɔ̃trole	V;PST;PP
kɔ̃trole	kɔ̃trol	V;PRES;SG;1P
kɔ̃trole	kɔ̃trol	V;PRES;SG;2P
kɔ̃trole	kɔ̃trol	V;PRES;SG;3P
kɔ̃trole	kɔ̃trolɔn	V;PRES;PL;1P
kɔ̃trole	kɔ̃trolɛz	V;PRES;PL;2P
kɔ̃trole	kɔ̃trol	V;PRES;PL;3P
kɔnvɛ̃kr	kɔnvɛ̃kr	V;INF
kɔnvɛ̃kr	kɔnvɛnkan	V;PRES;GER
kɔnvɛ̃kr	kɔnvɛnky	V;PST;PP
kɔnvɛ̃kr	kɔnvɛ̃k	V;PRES;SG;1P
kɔnvɛ̃kr	kɔnvɛ̃k	V;PRES;SG;2P
kɔnvɛ̃kr	kɔnvɛnk	V;PRES;SG;3P
kɔnvɛ̃kr	kɔnvɛnkɔn	V;PRES;PL;1P
kɔnvɛ̃kr	kɔnvɛnkɛz	V;PRES;PL;2P
kɔnvɛ̃kr	kɔnvɛnk	V;PRES;PL;3P
kɔnvɛnir	kɔnvɛnir	V;INF
kɔnvɛnir	kɔnvɛnan	V;PRES;GER
kɔnvɛnir	kɔnvɛny	V;PST;PP
kɔnvɛnir	kɔ̃vjɛn	V;PRES;SG;1P
kɔnvɛnir	kɔ̃vjɛn	V;PRES;SG;2P
kɔnvɛnir	kɔ̃vj	V;PRES;SG;3P
kɔnvɛnir	kɔnvɛnɔn	V;PRES;PL;1P
kɔnvɛnir	kɔnvənɛz	V;PRES;PL;2P
kɔnvɛnir	kɔ̃vjɛn	V;PRES;PL;3P
kɔrrɛspɔ̃dr	kɔrrɛspɔ̃dr	V;INF
kɔrrɛspɔ̃dr	kɔrrɛspɔndan	V;PRES;GER
kɔrrɛspɔ̃dr	kɔrrɛspɔndy	V;PST;PP
kɔrrɛspɔ̃dr	kɔrrɛspɔ̃d	V;PRES;SG;1P
kɔrrɛspɔ̃dr	kɔrrɛspɔ̃d	V;PRES;SG;2P
kɔrrɛspɔ̃dr	kɔrrɛspɔn	V;PRES;SG;3P
kɔrrɛspɔ̃dr	kɔrrɛspɔndɔn	V;PRES;PL;1P
kɔrrɛspɔ̃dr	kɔrrɛspɔndɛz	V;PRES;PL;2P
kɔrrɛspɔ̃dr	kɔrrɛspɔn	V;PRES;PL;3P
kɔrriʒe	kɔrriʒe	V;INF
kɔrriʒe	kɔrriʒəan	V;PRES;GER
kɔrriʒe	kɔrriʒe	V;PST;PP
kɔrriʒe	kɔrriʒ	V;PRES;SG;1P
kɔrriʒe	kɔrriʒ	V;PRES;SG;2P
kɔrriʒe	kɔrriʒ	V;PRES;SG;3P
kɔrriʒe	kɔrriʒəɔn	V;PRES;PL;1P
kɔrriʒe	kɔrriʒɛz	V;PRES;PL;2P
kɔrriʒe	kɔrri	V;PRES;PL;3P
kuʃe	kuʃe	V;INF
kuʃe	kuʃan	V;PRES;GER
kuʃe	kuʃe	V;PST;PP
kuʃe	kuʃ	V;PRES;SG;1P
kuʃe	kuʃ	V;PRES;SG;2P
kuʃe	kuʃ	V;PRES;SG;3P
kuʃe	kuʃɔn	V;PRES;PL;1P
kuʃe	kuʃɛz	V;PRES;PL;2P
kuʃe	kuʃ	V;PRES;PL;3P
kudr	kudr	V;INF
kudr	kuzan	V;PRES;GER
kudr	kuzy	V;PST;PP
kudr	ku	V;PRES;SG;1P
kudr	ku	V;PRES;SG;2P
kudr	ku	V;PRES;SG;3P
kudr	kuzɔn	V;PRES;PL;1P
kudr	kuzɛz	V;PRES;PL;2P
kudr	kuz	V;PRES;PL;3P
kupe	kupe	V;INF
kupe	kupan	V;PRES;GER
kupe	kupe	V;PST;PP
kupe	ku	V;PRES;SG;1P
kupe	kup	V;PRES;SG;2P
kupe	ku	V;PRES;SG;3P
kupe	kupɔn	V;PRES;PL;1P
kupe	kupɛz	V;PRES;PL;2P
kupe	ku	V;PRES;PL;3P
kurir	kurir	V;INF
kurir	kuran	V;PRES;GER
kurir	kury	V;PST;PP
kurir	kur	V;PRES;SG;1P
kurir	kur	V;PRES;SG;2P
kurir	kurt	V;PRES;SG;3P
kurir	kurɔn	V;PRES;PL;1P
kurir	kurɛz	V;PRES;PL;2P
kurir	kur	V;PRES;PL;3P
kute	kute	V;INF
kute	kutan	V;PRES;GER
kute	kute	V;PST;PP
kute	ku	V;PRES;SG;1P
kute	kut	V;PRES;SG;2P
kute	ku	V;PRES;SG;3P
kute	kutɔn	V;PRES;PL;1P
kute	kutɛz	V;PRES;PL;2P
kute	ku	V;PRES;PL;3P
kuvrir	kuvrir	V;INF
kuvrir	kuvran	V;PRES;GER
kuvrir	kuvɛrt	V;PST;PP
kuvrir	kuvr	V;PRES;SG;1P
kuvrir	kuvr	V;PRES;SG;2P
kuvrir	kuvr	V;PRES;SG;3P
kuvrir	kuvrɔn	V;PRES;PL;1P
kuvrir	kuvrɛz	V;PRES;PL;2P
kuvrir	kuvr	V;PRES;PL;3P
krɛ̃dr	krɛ̃dr	V;INF
krɛ̃dr	krɛɲan	V;PRES;GER
krɛ̃dr	krɛn	V;PST;PP
krɛ̃dr	krɛn	V;PRES;SG;1P
krɛ̃dr	krɛn	V;PRES;SG;2P
krɛ̃dr	krɛn	V;PRES;SG;3P
krɛ̃dr	krɛɲɔn	V;PRES;PL;1P
krɛ̃dr	krɛɲɛz	V;PRES;PL;2P
krɛ̃dr	krɛɲ	V;PRES;PL;3P
kre	kre	V;INF
kre	krean	V;PRES;GER
kre	kre	V;PST;PP
kre	kre	V;PRES;SG;1P
kre	kre	V;PRES;SG;2P
kre	kre	V;PRES;SG;3P
kre	kreɔn	V;PRES;PL;1P
kre	kreɛz	V;PRES;PL;2P
kre	kre	V;PRES;PL;3P
krje	krje	V;INF
krje	krjan	V;PRES;GER
krje	krje	V;PST;PP
krje	krjə	V;PRES;SG;1P
krje	krjə	V;PRES;SG;2P
krje	krjə	V;PRES;SG;3P
krje	krjɔn	V;PRES;PL;1P
krje	krjəz	V;PRES;PL;2P
krje	krj	V;PRES;PL;3P
krwar	krwar	V;INF
krwar	krwaan	V;PRES;GER
krwar	kry	V;PST;PP
krwar	krwa	V;PRES;SG;1P
krwar	krwa	V;PRES;SG;2P
krwar	krwa	V;PRES;SG;3P
krwar	krwaɔn	V;PRES;PL;1P
krwar	krwaɛz	V;PRES;PL;2P
krwar	krɔj	V;PRES;PL;3P
kɥɛjlir	kɥɛjlir	V;INF
kɥɛjlir	kɥɛjlan	V;PRES;GER
kɥɛjlir	kɥɛjli	V;PST;PP
kɥɛjlir	kɥɛjl	V;PRES;SG;1P
kɥɛjlir	kɥɛjl	V;PRES;SG;2P
kɥɛjlir	kɥɛjl	V;PRES;SG;3P
kɥɛjlir	kɥɛjlɔn	V;PRES;PL;1P
kɥɛjlir	kɥɛjlɛz	V;PRES;PL;2P
kɥɛjlir	kɥɛjl	V;PRES;PL;3P
kɥir	kɥir	V;INF
kɥir	kɥizan	V;PRES;GER
kɥir	kɥi	V;PST;PP
kɥir	kɥi	V;PRES;SG;1P
kɥir	kɥi	V;PRES;SG;2P
kɥir	kɥi	V;PRES;SG;3P
kɥir	kɥizɔn	V;PRES;PL;1P
kɥir	kɥizɛz	V;PRES;PL;2P
kɥir	kɥiz	V;PRES;PL;3P
kylpabilize	kylpabilize	V;INF
kylpabilize	kylpabilizan	V;PRES;GER
kylpabilize	kylpabilize	V;PST;PP
kylpabilize	kylpabiliz	V;PRES;SG;1P
kylpabilize	kylpabiliz	V;PRES;SG;2P
kylpabilize	kylpabiliz	V;PRES;SG;3P
kylpabilize	kylpabilizɔn	V;PRES;PL;1P
kylpabilize	kylpabilizɛz	V;PRES;PL;2P
kylpabilize	kylpabiliz	V;PRES;PL;3P
danse	danse	V;INF
danse	dansan	V;PRES;GER
danse	danse	V;PST;PP
danse	dan	V;PRES;SG;1P
danse	dans	V;PRES;SG;2P
danse	dan	V;PRES;SG;3P
danse	dansɔn	V;PRES;PL;1P
danse	dansɛz	V;PRES;PL;2P
danse	dan	V;PRES;PL;3P
dezɛvwar	dezɛvwar	V;INF
dezɛvwar	dezɛvan	V;PRES;GER
dezɛvwar	desy	V;PST;PP
dezɛvwar	deswa	V;PRES;SG;1P
dezɛvwar	deswa	V;PRES;SG;2P
dezɛvwar	deswa	V;PRES;SG;3P
dezɛvwar	dezɛvɔn	V;PRES;PL;1P
dezɛvwar	dezəvɛz	V;PRES;PL;2P
dezɛvwar	deswav	V;PRES;PL;3P
deʃire	deʃire	V;INF
deʃire	deʃiran	V;PRES;GER
deʃire	deʃire	V;PST;PP
deʃire	deʃir	V;PRES;SG;1P
deʃire	deʃir	V;PRES;SG;2P
deʃire	deʃir	V;PRES;SG;3P
deʃire	deʃirɔn	V;PRES;PL;1P
deʃire	deʃirɛz	V;PRES;PL;2P
deʃire	deʃir	V;PRES;PL;3P
dezide	dezide	V;INF
dezide	dezidan	V;PRES;GER
dezide	dezide	V;PST;PP
dezide	dezi	V;PRES;SG;1P
dezide	dezid	V;PRES;SG;2P
dezide	dezi	V;PRES;SG;3P
dezide	dezidɔn	V;PRES;PL;1P
dezide	dezidɛz	V;PRES;PL;2P
dezide	dezi	V;PRES;PL;3P
dekuraʒe	dekuraʒe	V;INF
dekuraʒe	dekuraʒəan	V;PRES;GER
dekuraʒe	dekuraʒe	V;PST;PP
dekuraʒe	dekuraʒ	V;PRES;SG;1P
dekuraʒe	dekuraʒ	V;PRES;SG;2P
dekuraʒe	dekuraʒ	V;PRES;SG;3P
